v0,Cycle,Smoother,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,V,F,Jacobi,ColorGS,Line,ZebraLine,Cost,Cache
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True,True,False,False,False,False,100,1016
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,100,4857
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,False,False,100,3551
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,100,7520
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,100,4474
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,100,5086
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,100,3113
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,100,5265
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,100,2309
True,True,True,True,True,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,100,3895
True,True,True,True,True,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,100,2922
True,True,True,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,100,2663
True,True,True,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,100,3795
True,True,True,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,True,100,6698
True,True,True,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,True,True,False,True,False,False,False,False,True,100,6413
True,True,True,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,100,4541
True,True,True,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,True,True,False,True,False,False,False,False,True,100,4525
True,True,True,True,True,False,True,False,True,False,True,True,False,True,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,True,100,1426
True,True,True,True,True,False,True,False,True,False,True,True,False,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,True,100,4755
True,True,True,True,True,False,True,False,True,False,True,True,False,True,False,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,100,856
True,True,True,True,True,False,True,False,True,False,True,True,False,True,False,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,True,100,7429
True,True,True,True,True,False,True,False,True,False,True,True,False,True,False,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,100,5524
True,True,True,True,True,False,True,False,True,False,True,True,False,True,False,False,True,True,False,False,True,True,True,False,False,True,False,False,False,False,True,100,3316
True,True,True,True,True,False,True,False,True,False,True,True,False,True,False,True,True,True,False,False,True,True,True,False,False,False,True,False,False,False,True,100,169
True,True,True,True,True,False,True,False,True,False,True,True,False,True,False,True,True,True,False,False,True,True,True,False,False,True,True,False,False,False,True,100,1827
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,True,True,True,False,False,True,True,True,False,False,False,True,False,False,False,True,100,7426
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,True,True,True,False,False,True,True,True,False,False,True,True,False,False,False,True,100,3492
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,True,True,True,False,False,True,True,True,False,False,False,True,False,False,False,True,100,7656
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,True,True,True,False,False,True,True,True,False,False,True,True,False,False,False,True,100,6026
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,True,True,True,False,False,True,True,True,False,False,False,True,False,False,False,False,100,4205
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,True,True,True,False,False,True,True,True,False,False,True,True,False,False,False,False,100,7190
True,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,True,False,False,False,True,True,False,False,False,True,False,False,False,True,100,5164
True,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,True,False,False,False,True,True,False,False,True,True,False,False,False,True,100,1878
True,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,True,False,False,False,True,True,False,False,True,True,False,False,False,False,100,734
True,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,100,1096
True,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,True,False,False,False,True,True,False,False,False,True,False,False,True,False,100,2450
True,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,True,False,False,False,True,True,False,False,True,True,False,False,True,False,100,7798
True,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,True,False,False,False,True,True,False,False,True,True,False,False,True,True,100,2757
True,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,True,False,False,False,True,True,False,False,False,True,False,False,True,True,100,2891
True,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,False,False,False,True,True,False,False,False,True,False,False,True,True,100,2663
True,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,False,False,False,True,True,False,False,True,True,False,False,True,True,100,6119
True,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,False,False,False,True,True,False,False,True,True,False,False,True,False,100,5813
True,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,False,False,False,True,True,False,False,False,True,False,False,True,False,100,7368
